Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,avg_shipping_time,daily_order_volume,monthly_stock_variation,regional_sales_growth,market_competition_index,transportation_cost,fuel_price_index,ad_campaign_effectiveness
WH_117898,EID_67898,Rural,Large,North,Zone 6,3,0,2,5601,Company Owned,63,0,0,1,223,30.0,2003.0,22,0,C,5,4,30104,5.65,347,0.13,1.1,7,234.7706628092511,83.75127165266113,1.07
WH_106191,EID_56191,Urban,Mid,West,Zone 4,6,4,3,6568,Rented,69,0,0,1,232,40.0,2010.0,18,0,B+,4,11,20057,6.79,485,0.13,1.13,3,244.2457119809249,100.04277641926991,1.05
WH_114175,EID_64175,Rural,Large,South,Zone 6,0,0,1,5397,Rented,57,0,0,1,199,32.0,,0,0,,0,29,3118,8.89,353,-0.02,1.05,1,209.50386501812093,86.14331123869542,1.02
WH_107237,EID_57237,Rural,Small,North,Zone 6,2,0,3,5200,Rented,37,0,0,1,188,26.0,,30,0,C,6,9,39110,8.82,381,0.16,1.05,5,197.92324936385293,76.0324917768799,1.02
WH_105753,EID_55753,Rural,Mid,West,Zone 4,5,3,4,7139,Rented,60,0,0,1,173,31.0,,13,1,C,3,11,17095,8.03,316,-0.07,1.11,8,182.1315007443966,98.89514783040605,1.25
WH_102068,EID_52068,Rural,Large,West,Zone 5,8,0,4,4765,Rented,59,0,0,0,183,34.0,2004.0,26,1,A,6,14,36078,2.48,60,0.09,1.04,4,192.65933315736748,114.73687663143156,0.94
WH_123217,EID_73217,Rural,Large,South,Zone 5,3,2,2,4492,Rented,49,0,0,0,239,19.0,,20,1,A,2,14,26070,5.38,458,0.17,1.1,9,251.61519467000457,107.71779260481438,0.94
WH_108236,EID_58236,Rural,Mid,North,Zone 3,4,0,2,5273,Company Owned,54,0,0,1,239,30.0,1999.0,25,0,C,5,27,32134,7.32,73,-0.02,1.12,2,251.61519467000457,81.67916915769771,1.29
WH_116252,EID_66252,Rural,Large,West,Zone 6,6,0,3,8611,Rented,42,0,0,1,171,26.0,2017.0,12,1,B,6,23,15059,1.87,244,0.07,1.1,9,180.0259342618024,111.6837859732986,1.17
WH_115905,EID_65905,Rural,Small,East,Zone 1,4,1,9,4037,Rented,49,0,0,1,256,34.0,,4,0,B+,1,31,5123,2.18,449,-0.09,1.11,7,269.51250977205507,116.4376357473477,1.24
WH_101462,EID_51462,Rural,Mid,North,Zone 4,4,0,4,4749,Company Owned,45,0,0,1,235,27.0,2016.0,17,1,B+,4,26,22090,1.96,454,-0.16,1.09,1,247.40406170481617,115.31848376198096,0.92
WH_115207,EID_65207,Rural,Small,South,Zone 6,5,0,2,4134,Company Owned,47,0,0,1,198,37.0,2005.0,24,0,C,5,15,30100,7.87,312,0.03,1.02,8,208.45108177682383,72.48344943697103,0.83
WH_118255,EID_68255,Rural,Small,South,Zone 1,8,4,2,6114,Rented,42,0,0,1,125,28.0,,21,0,B+,3,21,24149,1.89,187,0.06,1.05,2,131.59790516213627,81.6148319361508,0.84
WH_104576,EID_54576,Rural,Mid,West,Zone 4,7,0,3,5528,Rented,25,0,0,0,65,19.0,2022.0,0,0,,0,11,6088,4.7,356,0.19,1.02,8,68.43091068431086,89.46668623733547,0.98
WH_109856,EID_59856,Rural,Mid,South,Zone 3,4,1,2,4707,Company Owned,52,0,0,0,157,27.0,,19,1,A+,5,19,25058,1.71,244,-0.09,1.1,1,165.28696888364314,76.66492109383384,1.01
WH_120541,EID_70541,Rural,Large,South,Zone 5,6,1,2,4122,Company Owned,21,0,0,1,68,35.0,2010.0,24,0,A,6,14,31109,1.56,77,0.09,1.02,4,71.58926040820212,84.84111410276134,0.98
WH_107349,EID_57349,Rural,Large,North,Zone 5,7,1,2,6847,Rented,40,0,0,0,197,24.0,2008.0,19,0,B,3,24,22079,9.47,53,-0.16,1.07,7,207.39829853552675,81.08225175937984,0.86
WH_104818,EID_54818,Rural,Small,North,Zone 6,3,2,2,7088,Rented,18,0,0,0,227,17.0,,6,1,B,1,13,8147,8.99,106,0.04,1.03,4,238.98179577443943,100.99115026769972,1.14
WH_119577,EID_69577,Rural,Mid,North,Zone 3,4,0,2,6413,Company Owned,62,0,0,1,149,28.0,2017.0,6,1,B,5,19,7104,1.67,139,0.14,1.02,8,156.86470295326643,99.38431185768486,0.96
WH_100220,EID_50220,Rural,Large,West,Zone 6,7,0,3,5086,Company Owned,32,0,0,1,228,32.0,2005.0,28,0,C,2,6,37072,6.92,285,-0.06,1.14,7,240.03457901573657,113.4632666406236,1.14
WH_112632,EID_62632,Rural,Mid,West,Zone 3,7,3,5,4528,Company Owned,66,0,0,1,218,24.0,1999.0,27,1,B+,6,19,32146,1.58,203,0.1,1.04,3,229.50674660276565,89.55550579844407,0.92
WH_119403,EID_69403,Rural,Mid,West,Zone 3,7,0,2,4036,Rented,45,0,0,0,110,16.0,2016.0,11,0,B+,2,19,13144,7.42,134,0.02,1.07,1,115.80615654267991,86.73701110203923,0.9
WH_118860,EID_68860,Rural,Mid,North,Zone 3,1,0,3,4561,Rented,68,0,0,0,222,16.0,,28,0,A,4,27,39068,3.47,166,0.12,1.1,5,233.717879567954,108.5675558226448,1.19
WH_104248,EID_54248,Rural,Mid,West,Zone 2,1,0,4,8102,Rented,46,0,0,0,75,20.0,,25,0,C,3,12,31138,6.26,273,-0.01,1.09,1,78.95874309728175,117.01955129094418,1.15
WH_118432,EID_68432,Rural,Mid,West,Zone 2,3,0,2,5074,Rented,59,0,0,1,256,41.0,2007.0,15,0,B,5,12,19126,1.01,234,-0.11,1.09,8,269.51250977205507,102.3806275378992,1.13
WH_117442,EID_67442,Rural,Large,North,Zone 6,7,0,4,3964,Rented,32,0,0,0,155,23.0,2019.0,5,1,C,3,28,7073,9.07,403,-0.08,1.1,3,163.18140240104896,116.87855520503231,0.91
WH_106487,EID_56487,Rural,Large,North,Zone 6,6,1,3,4524,Rented,66,0,0,1,91,,2005.0,28,0,B,6,28,33137,4.45,473,-0.03,1.14,8,95.8032749580352,117.2434142511716,1.04
WH_107036,EID_57036,Rural,Mid,West,Zone 3,8,0,2,4402,Rented,70,0,0,1,100,37.0,2010.0,17,0,C,4,19,23063,3.38,141,0.19,1.09,7,105.278324129709,73.17375416130896,0.92
WH_109456,EID_59456,Rural,Mid,South,Zone 4,2,0,3,4201,Rented,50,0,0,0,83,27.0,,5,0,C,2,26,6131,4.42,177,0.01,1.03,5,87.38100902765848,102.21129481752818,1.12
WH_112433,EID_62433,Rural,Large,West,Zone 5,6,2,3,4338,Rented,68,0,0,1,191,28.0,2010.0,20,0,B+,4,5,23098,6.06,184,0.19,1.08,6,201.08159908774425,117.312388876206,1.15
WH_105650,EID_55650,Rural,Mid,South,Zone 2,8,0,4,9175,Rented,59,0,0,0,158,,2008.0,18,0,B,5,32,21070,7.68,60,-0.18,1.12,1,166.33975212494025,119.14422858181923,0.97
WH_117632,EID_67632,Urban,Mid,West,Zone 4,6,1,4,5874,Company Owned,39,0,0,1,177,40.0,,25,0,A,5,11,31108,5.16,267,-0.09,1.04,2,186.34263370958496,115.37619705064976,1.1
WH_121289,EID_71289,Urban,Mid,West,Zone 4,5,3,3,4502,Company Owned,39,1,0,1,145,26.0,2009.0,17,0,A,6,26,23083,3.31,464,0.02,1.01,4,152.65356998807806,91.25325769506723,0.99
WH_123982,EID_73982,Urban,Large,North,Zone 6,7,0,4,4928,Rented,47,0,0,1,179,27.0,2018.0,5,0,B,2,28,6082,7.64,226,0.01,1.04,8,188.44820019217912,116.41636585124104,1.14
WH_119749,EID_69749,Rural,Mid,South,Zone 2,7,0,4,5823,Rented,19,1,0,1,128,39.0,2007.0,25,1,B+,5,32,29063,6.72,416,0.01,1.09,4,134.7562548860275,97.15309439442782,1.15
WH_102881,EID_52881,Rural,Large,West,Zone 5,8,0,3,3046,Rented,16,0,0,1,160,23.0,2022.0,5,0,C,3,10,7127,8.7,133,-0.13,1.06,3,168.44531860753443,88.13216166482398,0.86
WH_118061,EID_68061,Rural,Large,North,Zone 6,3,4,2,4609,Company Owned,63,0,0,1,187,30.0,2007.0,15,1,B+,5,23,18109,9.03,473,0.11,1.11,4,196.87046612255585,86.7579579414883,1.26
WH_119884,EID_69884,Rural,Mid,North,Zone 3,8,0,4,6030,Company Owned,45,1,0,1,222,38.0,2010.0,18,0,A,4,27,23135,6.43,158,-0.0,1.12,5,233.717879567954,95.51159596016504,0.96
WH_100901,EID_50901,Rural,Mid,South,Zone 4,3,0,3,4559,Rented,65,0,0,0,254,14.0,2021.0,0,0,,0,26,5083,1.24,420,-0.05,1.09,9,267.4069432894609,108.0921088542344,1.17
WH_118981,EID_68981,Rural,Large,West,Zone 5,0,0,5,7575,Rented,58,0,0,1,228,30.0,,17,0,B,4,5,19136,8.4,265,0.2,1.03,4,240.03457901573657,71.74236754355508,1.21
WH_107164,EID_57164,Urban,Large,North,Zone 6,4,0,4,5326,Rented,56,0,0,1,264,23.0,2017.0,13,0,A,2,28,19143,7.4,82,-0.16,1.03,6,277.9347757024318,105.73826092110004,0.9
WH_118680,EID_68680,Urban,Large,West,Zone 5,6,2,5,5733,Rented,29,0,0,1,221,32.0,1999.0,36,1,A+,3,14,47134,2.59,309,0.02,1.05,9,232.6650963266569,86.41141975080265,0.93
WH_111594,EID_61594,Rural,Large,West,Zone 6,8,1,3,4716,Company Owned,15,1,0,0,89,46.0,,16,1,A+,6,23,21113,8.86,292,0.18,1.08,6,93.69770847544102,81.28566489045586,1.12
WH_102181,EID_52181,Rural,Small,North,Zone 6,5,0,2,5872,Company Owned,42,0,0,1,109,26.0,1996.0,25,1,A+,6,8,32093,2.91,483,0.02,1.1,1,114.75337330138282,98.46779710753049,1.11
WH_108488,EID_58488,Rural,Small,West,Zone 6,2,0,4,4859,Company Owned,40,0,0,1,180,33.0,,22,0,B+,5,15,28130,3.08,327,-0.04,1.08,6,189.50098343347625,99.928728352001,1.24
WH_109713,EID_59713,Rural,Mid,South,Zone 2,6,0,3,4776,Company Owned,44,1,0,1,217,38.0,2016.0,13,0,B,5,32,15060,3.04,409,-0.15,1.07,3,228.45396336146857,105.75350665573552,1.08
WH_118369,EID_68369,Rural,Mid,West,Zone 3,0,0,6,5085,Company Owned,61,0,0,1,76,29.0,,23,0,B+,4,27,28105,8.56,62,-0.03,1.04,6,80.01152633857885,110.78464291533535,0.99
WH_108219,EID_58219,Urban,Small,West,Zone 6,0,3,4,4014,Company Owned,54,0,0,1,158,18.0,,9,0,C,2,9,12123,7.6,417,-0.16,1.06,8,166.33975212494025,115.24496849091244,0.99
WH_123564,EID_73564,Rural,Mid,West,Zone 4,0,3,4,7670,Rented,53,0,0,0,259,21.0,,24,0,A+,5,11,30084,4.08,164,-0.16,1.13,4,272.67085949594633,107.53569199564232,1.02
WH_121541,EID_71541,Rural,Large,North,Zone 6,5,2,4,3763,Company Owned,32,0,0,1,115,32.0,2023.0,0,0,,0,28,8100,5.4,78,-0.13,1.15,7,121.07007274916536,92.158276784133,1.06
WH_106772,EID_56772,Rural,Large,North,Zone 5,8,0,3,5845,Company Owned,40,0,0,1,163,36.0,2010.0,18,1,A+,5,5,23100,6.72,88,-0.13,1.14,8,171.6036683314257,83.98928443945553,1.28
WH_121512,EID_71512,Rural,Small,South,Zone 6,3,1,2,3757,Company Owned,62,0,0,0,97,34.0,2021.0,0,0,,0,2,6101,2.54,55,-0.08,1.11,8,102.11997440581774,83.65774494834609,1.07
WH_114436,EID_64436,Rural,Large,North,Zone 6,4,0,2,5479,Rented,23,0,0,0,158,19.0,2019.0,8,1,C,2,29,11084,7.48,104,-0.02,1.04,1,166.33975212494025,76.27235002823038,0.96
WH_114678,EID_64678,Rural,Large,West,Zone 5,8,0,2,4839,Company Owned,66,0,0,0,154,17.0,2014.0,13,1,A+,6,10,18073,4.65,477,-0.03,1.13,5,162.12861915975188,99.51372118734318,1.15
WH_111440,EID_61440,Rural,Mid,South,Zone 2,1,3,2,5185,Rented,67,0,0,1,185,35.0,,5,0,A,2,32,6083,3.67,299,0.14,1.02,2,194.76489963996167,103.24500774706117,1.16
WH_124477,EID_74477,Rural,Mid,West,Zone 4,8,2,4,5172,Company Owned,31,0,0,1,98,21.0,,8,1,B+,3,11,9120,8.33,444,0.15,1.04,3,103.17275764711484,81.53813037388757,0.94
WH_116172,EID_66172,Rural,Mid,South,Zone 4,3,1,2,4430,Company Owned,24,0,0,1,131,38.0,2000.0,24,0,C,5,26,30133,8.66,464,0.07,1.03,3,137.9146046099188,74.39892815294066,0.85
WH_122309,EID_72309,Rural,Large,North,Zone 6,4,0,3,4669,Company Owned,52,0,0,1,249,29.0,2008.0,15,1,B,4,29,19145,6.83,137,-0.0,1.03,5,262.14302708297544,85.26244214522654,1.1
WH_107257,EID_57257,Rural,Large,West,Zone 6,5,3,4,4368,Company Owned,67,1,1,1,74,,,17,0,B+,1,6,20118,1.39,278,-0.12,1.12,6,77.90595985598466,104.79211315216943,1.19
WH_102580,EID_52580,Rural,Large,North,Zone 6,7,0,2,4088,Company Owned,33,0,0,1,270,38.0,2010.0,16,0,B+,4,28,20055,2.11,61,0.02,1.1,1,284.25147515021433,111.0400301961265,0.96
WH_107966,EID_57966,Rural,Large,West,Zone 5,4,0,4,4022,Rented,17,0,0,0,71,26.0,2018.0,5,0,C,3,10,6097,3.47,398,-0.04,1.13,4,74.7476101320934,115.73928017004928,1.12
WH_122227,EID_72227,Rural,Mid,North,Zone 3,7,0,2,4646,Company Owned,15,0,0,1,137,27.0,2023.0,0,0,,0,27,3112,4.28,210,-0.02,1.09,8,144.23130405770135,106.88995092403364,1.18
WH_102156,EID_52156,Rural,Large,West,Zone 5,6,0,4,5438,Rented,19,0,0,1,136,31.0,2001.0,23,1,A,4,25,32117,2.28,261,0.16,1.02,9,143.17852081640424,107.11731072016067,1.03
WH_104340,EID_54340,Rural,Large,West,Zone 6,1,0,2,8611,Rented,47,0,0,1,72,31.0,,26,0,A,5,6,33059,4.98,179,0.1,1.14,8,75.80039337339049,104.85793094489333,1.23
WH_109562,EID_59562,Urban,Large,South,Zone 5,2,1,2,4579,Rented,42,0,0,1,119,30.0,,9,0,B,3,14,10098,7.22,434,-0.01,1.09,7,125.28120571435372,108.53109353563366,0.96
WH_124821,EID_74821,Rural,Large,South,Zone 6,0,0,2,5310,Company Owned,52,0,0,1,164,23.0,,12,0,C,4,29,15076,1.93,425,-0.11,1.09,6,172.65645157272277,70.85024870940649,1.24
WH_120225,EID_70225,Rural,Small,North,Zone 6,6,0,3,4308,Company Owned,23,0,0,1,205,28.0,2013.0,14,1,A,5,13,20126,4.82,387,0.13,1.09,5,215.82056446590343,73.46812315254529,0.93
WH_113743,EID_63743,Rural,Small,West,Zone 6,0,0,4,4866,Rented,34,0,0,1,217,45.0,,8,0,B+,3,9,9073,6.88,74,-0.03,1.01,3,228.45396336146857,98.6223527818026,1.18
WH_101073,EID_51073,Rural,Small,West,Zone 1,8,5,4,4207,Rented,54,0,0,1,168,36.0,,22,0,A,2,3,28088,1.16,390,0.07,1.15,5,176.86758453791114,88.05054141766543,1.25
WH_117065,EID_67065,Rural,Large,North,Zone 5,4,2,2,4649,Company Owned,55,0,0,0,170,49.0,1998.0,24,0,B,5,24,27058,6.06,397,-0.12,1.14,7,178.97315102050533,112.9632329560126,1.25
WH_104530,EID_54530,Rural,Large,North,Zone 6,4,0,3,3684,Rented,47,0,0,0,86,22.0,2010.0,19,0,C,6,28,24124,3.42,496,-0.16,1.05,1,90.53935875154976,99.11456642828608,1.0
WH_103159,EID_53159,Rural,Mid,North,Zone 4,5,0,3,4816,Rented,18,0,1,0,173,25.0,2011.0,14,1,A+,4,26,20122,3.63,325,-0.08,1.07,8,182.1315007443966,91.3242703019034,1.23
WH_121353,EID_71353,Rural,Large,North,Zone 5,6,0,3,6744,Company Owned,62,0,0,0,173,29.0,2014.0,11,1,A+,5,5,15067,2.91,417,0.15,1.04,1,182.1315007443966,80.7430097745582,1.2
WH_102987,EID_52987,Rural,Large,South,Zone 6,8,0,2,5925,Rented,56,0,0,0,134,28.0,2011.0,19,0,B,2,29,21112,5.54,63,0.06,1.05,2,141.0729543338101,100.74828820388784,1.16
WH_101882,EID_51882,Rural,Large,South,Zone 6,8,0,3,4602,Rented,29,0,0,1,177,30.0,2013.0,18,0,B+,2,23,23086,6.73,161,-0.05,1.13,1,186.34263370958496,73.97671904828044,1.04
WH_118324,EID_68324,Rural,Mid,West,Zone 4,4,0,7,7033,Company Owned,40,0,0,1,164,35.0,2014.0,12,0,B,6,11,14097,3.31,265,0.14,1.08,9,172.65645157272277,77.41119809745886,1.17
WH_105974,EID_55974,Rural,Large,North,Zone 5,3,0,2,4308,Company Owned,68,0,0,0,256,26.0,,25,0,B+,4,14,28149,3.6,359,-0.0,1.04,7,269.51250977205507,95.30302203547366,0.91
WH_103729,EID_53729,Rural,Mid,South,Zone 2,1,0,2,4111,Rented,55,0,0,1,114,28.0,,16,0,A+,6,12,21087,6.36,203,0.05,1.01,4,120.01728950786828,77.42033928927796,1.02
WH_100490,EID_50490,Rural,Mid,South,Zone 3,6,3,2,4448,Rented,68,0,0,0,114,20.0,,15,0,A,5,19,19087,5.1,113,0.07,1.05,8,120.01728950786828,81.04405321437956,1.16
WH_101181,EID_51181,Rural,Large,North,Zone 5,5,0,4,5437,Rented,52,0,0,1,130,24.0,,6,0,C,2,17,8114,4.08,128,0.14,1.14,4,136.86182136862172,102.56069068125332,0.91
WH_101375,EID_51375,Rural,Small,North,Zone 6,0,0,4,3351,Rented,67,0,0,0,68,18.0,,12,0,A+,3,9,17107,8.84,126,0.1,1.07,1,71.58926040820212,80.626359238185,0.99
WH_105014,EID_55014,Rural,Mid,South,Zone 2,3,0,2,3931,Company Owned,28,0,0,1,115,21.0,2000.0,24,0,A,4,22,30097,2.77,299,0.1,1.02,8,121.07007274916536,104.93378686779126,1.11
WH_116234,EID_66234,Rural,Large,North,Zone 5,3,4,3,4051,Company Owned,49,1,0,1,209,32.0,2006.0,25,0,B+,5,5,29113,7.43,345,0.19,1.15,9,220.03169743109183,74.05319227194289,1.31
WH_117010,EID_67010,Rural,Large,South,Zone 5,6,1,3,4241,Rented,59,1,0,0,143,25.0,,26,0,A,3,10,33077,9.35,125,-0.06,1.11,5,150.54800350548388,97.02039023217206,1.15
WH_104758,EID_54758,Rural,Mid,South,Zone 2,8,0,2,4540,Rented,16,0,0,1,222,31.0,2020.0,5,1,B,2,22,5098,5.15,201,0.05,1.09,6,233.717879567954,90.25849702923183,1.15
WH_110304,EID_60304,Rural,Mid,South,Zone 4,7,0,2,3032,Company Owned,36,0,0,1,267,39.0,2013.0,16,1,A+,4,26,24149,3.33,227,0.19,1.02,7,281.09312542632307,98.99242874733146,0.89
WH_106040,EID_56040,Rural,Small,West,Zone 1,5,0,6,2944,Rented,23,0,0,0,133,20.0,2019.0,7,0,A,2,30,9144,6.34,399,0.05,1.07,7,140.02017109251298,104.592553483574,1.19
WH_102841,EID_52841,Rural,Mid,North,Zone 2,1,5,3,5182,Rented,53,0,0,0,217,24.0,,25,0,A+,4,12,31103,7.79,81,-0.06,1.1,5,228.45396336146857,80.68619369848349,1.14
WH_104180,EID_54180,Rural,Mid,West,Zone 2,7,0,4,3872,Company Owned,29,0,0,1,199,44.0,,21,0,B,3,12,24073,4.62,448,0.16,1.14,7,209.50386501812093,70.19863788819517,1.25
WH_118645,EID_68645,Rural,Mid,West,Zone 2,8,0,5,4397,Rented,42,0,0,0,137,18.0,2013.0,13,1,C,5,1,16129,5.41,284,-0.14,1.07,7,144.23130405770135,105.5438433751134,1.13
WH_104086,EID_54086,Rural,Large,North,Zone 6,6,2,2,3970,Company Owned,35,0,0,0,61,23.0,2012.0,18,1,A+,2,23,24099,2.18,135,-0.19,1.14,7,64.21977771912249,80.41490697985097,1.19
WH_122713,EID_72713,Rural,Mid,South,Zone 2,1,0,4,4443,Company Owned,33,0,0,1,184,34.0,,16,0,A,2,32,21094,9.21,254,0.07,1.14,5,193.7121163986646,101.30114866168115,1.24
WH_102887,EID_52887,Rural,Large,West,Zone 6,5,0,4,4165,Company Owned,52,0,0,1,113,23.0,2006.0,25,1,C,2,29,32134,4.68,161,-0.05,1.13,6,118.96450626657118,91.7006846020521,0.99
WH_108876,EID_58876,Rural,Large,North,Zone 5,8,3,3,5557,Rented,48,0,0,0,206,27.0,2006.0,19,1,A+,6,17,25090,1.85,435,-0.11,1.13,2,216.87334770720057,112.68318880221352,1.17
WH_112271,EID_62271,Rural,Large,North,Zone 5,3,1,3,4389,Company Owned,66,0,0,1,130,34.0,2009.0,21,1,C,4,24,28127,1.7,395,0.1,1.02,8,136.86182136862172,112.49098198035688,1.03
WH_106671,EID_56671,Rural,Mid,West,Zone 4,1,0,2,6552,Company Owned,55,0,0,0,226,25.0,,4,0,C,3,11,5065,8.27,268,0.07,1.15,8,237.92901253314236,82.93834746345595,1.31
WH_114997,EID_64997,Rural,Mid,South,Zone 3,3,1,4,5135,Rented,15,0,0,1,181,44.0,,16,1,B+,2,27,19122,1.46,346,-0.01,1.08,6,190.5537666747733,119.45303869884704,1.17
WH_109211,EID_59211,Urban,Small,North,Zone 1,3,2,2,5984,Company Owned,28,0,0,1,264,38.0,,5,0,C,6,3,7101,9.48,355,0.09,1.07,9,277.9347757024318,93.8648639040858,0.87
WH_117750,EID_67750,Rural,Small,West,Zone 6,5,0,2,5477,Company Owned,43,0,0,1,78,35.0,2012.0,16,0,B,1,15,21140,7.65,65,0.0,1.15,3,82.11709282117303,73.41896155274785,1.26
WH_122358,EID_72358,Urban,Large,West,Zone 5,5,2,4,3654,Rented,66,0,0,1,61,47.0,2021.0,5,0,A,1,10,6093,9.89,216,0.08,1.08,4,64.21977771912249,81.95668561171742,1.07
WH_112581,EID_62581,Rural,Mid,West,Zone 3,3,1,4,4796,Company Owned,49,0,0,1,80,35.0,2004.0,24,0,B+,4,27,29108,9.24,51,-0.07,1.07,2,84.22265930376722,108.1916660386884,1.02
WH_119023,EID_69023,Rural,Large,West,Zone 5,4,0,5,4589,Rented,16,0,0,1,207,29.0,2019.0,6,0,B+,3,14,7107,9.41,456,-0.06,1.14,5,217.92613094849764,98.30736021958076,1.3
WH_124333,EID_74333,Rural,Small,South,Zone 1,8,0,2,5176,Rented,18,0,0,1,254,27.0,,6,1,A,5,31,8095,6.84,310,0.09,1.07,9,267.4069432894609,94.62598279622016,0.93
WH_105602,EID_55602,Rural,Mid,North,Zone 4,3,1,2,3187,Company Owned,48,0,0,0,91,22.0,,13,1,A,5,26,17083,2.13,442,-0.01,1.05,2,95.8032749580352,91.21389313617271,1.03
WH_124503,EID_74503,Urban,Large,South,Zone 5,8,1,2,4591,Rented,54,0,0,0,212,18.0,2020.0,4,0,B,3,25,5101,8.78,257,-0.16,1.08,3,223.1900471549831,115.01472108571008,1.25
WH_113921,EID_63921,Rural,Mid,South,Zone 2,2,0,2,4400,Company Owned,45,0,0,1,59,31.0,,19,0,B,6,32,22134,1.43,327,0.17,1.06,9,62.11421123652832,70.93056602742205,1.25
WH_105730,EID_55730,Rural,Small,West,Zone 6,3,0,6,3241,Company Owned,43,0,0,0,72,21.0,2014.0,12,0,B,4,9,15108,8.39,429,0.13,1.14,8,75.80039337339049,101.68223899420975,1.25
WH_114745,EID_64745,Rural,Mid,West,Zone 4,1,0,3,5410,Rented,44,0,0,0,213,22.0,,21,0,B+,6,26,26070,4.9,291,-0.15,1.08,6,224.2428303962802,106.6025880422847,1.13
WH_105296,EID_55296,Rural,Large,North,Zone 5,6,2,2,4979,Company Owned,67,0,0,1,260,18.0,,4,1,A+,4,24,5065,5.21,331,-0.16,1.01,9,273.72364273724344,115.42640726169437,1.15
WH_112979,EID_62979,Rural,Mid,North,Zone 4,2,1,4,5311,Company Owned,54,0,0,0,152,25.0,,15,0,C,4,26,20123,7.55,276,-0.01,1.12,4,160.0230526771577,111.5567425444503,0.9
WH_121688,EID_71688,Urban,Large,North,Zone 6,1,1,3,4686,Rented,31,1,0,1,234,24.0,,32,0,A+,3,29,41148,6.86,296,-0.03,1.1,5,246.3512784635191,86.81226479791226,1.1
WH_120713,EID_70713,Rural,Large,North,Zone 5,5,1,4,4736,Company Owned,23,0,0,1,84,32.0,,22,0,B+,2,14,26111,5.65,378,0.1,1.04,5,88.43379226895557,86.64618284473185,1.08
WH_117696,EID_67696,Rural,Mid,West,Zone 2,1,0,6,3666,Rented,34,0,0,1,140,35.0,,18,0,B+,5,12,21090,2.12,280,-0.14,1.14,1,147.3896537815926,72.65026365912941,1.04
WH_110171,EID_60171,Rural,Large,South,Zone 5,5,0,3,5076,Company Owned,62,0,0,0,70,28.0,2002.0,35,1,A+,3,10,47118,2.26,467,0.12,1.11,4,73.6948268907963,116.2177334145536,1.08
WH_110065,EID_60065,Rural,Small,North,Zone 1,0,0,3,4489,Company Owned,31,0,0,0,267,41.0,,21,0,B,1,3,26060,6.88,409,-0.02,1.12,8,281.09312542632307,111.39612428161882,1.15
WH_111538,EID_61538,Rural,Large,South,Zone 5,1,0,2,5715,Rented,66,0,0,1,132,28.0,,15,0,A+,1,25,20125,6.35,113,-0.15,1.05,4,138.9673878512159,94.84645222176388,0.96
WH_107669,EID_57669,Rural,Mid,West,Zone 4,4,3,4,4892,Company Owned,24,0,0,0,169,22.0,,0,0,,0,11,3121,4.08,321,-0.07,1.15,4,177.92036777920822,71.99855562610976,0.93
WH_106869,EID_56869,Rural,Large,North,Zone 5,8,2,3,4796,Rented,29,0,0,1,65,25.0,2001.0,22,1,B,2,17,26065,9.62,158,0.09,1.06,5,68.43091068431086,89.69509340619533,0.87
WH_119787,EID_69787,Rural,Large,West,Zone 6,5,1,5,3954,Company Owned,56,0,0,1,60,33.0,,4,1,A+,6,23,5124,1.65,63,-0.05,1.09,3,63.166994477825405,90.1196341420856,1.3
WH_112992,EID_62992,Rural,Large,North,Zone 5,4,0,2,5545,Company Owned,65,0,0,1,88,41.0,2004.0,21,1,B+,6,24,24117,1.67,217,0.15,1.1,5,92.64492523414393,85.69438650490136,0.91
WH_110472,EID_60472,Rural,Large,West,Zone 5,1,2,4,4193,Company Owned,17,0,0,1,140,26.0,,6,0,A+,1,10,8102,8.25,464,-0.04,1.1,9,147.3896537815926,111.88900955573452,0.93
WH_109943,EID_59943,Rural,Mid,South,Zone 4,2,0,5,3954,Rented,60,1,0,1,260,32.0,,23,0,A,3,26,29068,6.95,67,0.14,1.1,9,273.72364273724344,82.83904517781716,1.0
WH_109643,EID_59643,Rural,Large,North,Zone 6,5,2,3,3909,Company Owned,33,0,0,1,179,27.0,,17,0,B,4,6,19094,2.19,338,-0.06,1.11,4,188.44820019217912,111.488844001225,1.1
WH_114892,EID_64892,Rural,Large,West,Zone 5,3,0,4,2947,Rented,36,0,0,1,225,27.0,2005.0,38,0,B+,5,25,48061,1.84,155,-0.15,1.11,3,236.87622929184528,82.80595214967124,1.0
WH_112661,EID_62661,Rural,Large,North,Zone 5,5,0,2,4484,Rented,26,0,0,1,178,43.0,2004.0,39,0,A,3,14,53141,6.43,489,-0.0,1.03,3,187.39541695088204,106.21397431638096,1.1
WH_124658,EID_74658,Rural,Mid,North,Zone 2,1,5,4,3933,Rented,24,0,0,1,217,21.0,,4,0,B,1,1,4119,1.87,204,-0.01,1.13,6,228.45396336146857,103.77402348416912,1.17
